128,2048,40298516,1831119
128,2048,39828445,1827244
128,2048,39687300,1843913
128,2048,39920464,1850303
128,2048,40286088,1834008
128,2048,39894138,1891179
128,2048,40020557,1852045
128,2048,39971928,1854356
128,2048,39762458,1829705
128,2048,39818646,1824206
128,2048,39839333,1859311
128,2048,39753684,1841995
128,2048,39804515,1839643
128,2048,39806169,1868860
128,2048,39843965,1829820
128,2048,39833331,1840749
128,2048,40987381,1850446
128,2048,39740157,1855447
128,2048,40012443,1840544
128,2048,39794639,1865124
128,2048,40051043,1828548
128,2048,39873377,1842581
128,2048,39936198,1838889
128,2048,39969227,1817349
128,2048,39855701,1841774
128,2048,39806504,1848137
128,2048,40058155,1820573
128,2048,39867517,1844338
128,2048,39704806,1837939
128,2048,39818651,1838316
128,2048,39861706,1838396
128,2048,39781083,1849782
128,2048,39827400,1827953
128,2048,39853445,1836196
128,2048,39760861,1832897
128,2048,39835777,1852160
128,2048,40014588,1824072
128,2048,39908683,1842398
128,2048,39871828,1833312
128,2048,40781444,1820250
128,2048,40017539,1846303
128,2048,39948077,1812998
128,2048,39808804,1853229
128,2048,40416190,1873590
128,2048,40535165,1834442
128,2048,40023513,1840388
128,2048,40081652,1839881
128,2048,41129193,1845201
128,2048,39841176,1843693
128,2048,40033604,1853303
