16,2048,39815105,1854575
16,2048,39813522,1845348
16,2048,40161059,1816641
16,2048,39880633,1817984
16,2048,40079129,1810186
16,2048,40129085,1871600
16,2048,40159264,1827775
16,2048,39717658,1841002
16,2048,40165228,1831162
16,2048,39962603,1848766
16,2048,39924114,1871369
16,2048,39874332,1846797
16,2048,39794165,1801371
16,2048,39899205,1860490
16,2048,40108202,1851787
16,2048,40180971,1826499
16,2048,40251106,1837930
16,2048,40188058,1836113
16,2048,39729666,1837324
16,2048,39899304,1829068
16,2048,39699805,1820573
16,2048,39862093,1857083
16,2048,39850227,1814482
16,2048,39848684,1841989
16,2048,39824467,1847363
16,2048,39912575,1830925
16,2048,39779923,1863314
16,2048,39786538,1825988
16,2048,39886230,1857976
16,2048,39870377,1818554
16,2048,40025088,1894527
16,2048,39747457,1828635
16,2048,39940380,1804700
16,2048,39781876,1815069
16,2048,39867816,1840733
16,2048,39715122,1855165
16,2048,39925929,1858257
16,2048,40101060,1858490
16,2048,40059197,1856526
16,2048,39762014,1806034
16,2048,39816566,1854259
16,2048,40047912,1854142
16,2048,40056998,1857689
16,2048,40074364,1847470
16,2048,39914854,1821915
16,2048,40178986,1885055
16,2048,40160633,1820796
16,2048,40204153,1853598
16,2048,51618645,1841110
16,2048,40348268,1836825
