64,1024,39686806,711470
64,1024,39939891,710820
64,1024,39880788,721244
64,1024,39980117,718075
64,1024,39997320,722820
64,1024,39868319,717357
64,1024,40190556,727702
64,1024,39995221,725202
64,1024,39916937,717133
64,1024,39735106,701932
64,1024,39851115,720123
64,1024,39940374,712796
64,1024,39859456,705904
64,1024,39971636,733128
64,1024,40032180,723725
64,1024,40725292,710270
64,1024,39716591,709675
64,1024,40379937,724428
64,1024,40062837,717602
64,1024,39999855,734073
64,1024,39732978,684980
64,1024,39625369,703109
64,1024,39944351,718710
64,1024,39793872,711500
64,1024,39905791,702918
64,1024,40001924,718464
64,1024,40245844,732933
64,1024,40518587,713265
64,1024,40046081,703898
64,1024,39828576,717389
64,1024,39962759,718455
64,1024,39958417,703977
64,1024,40083221,732035
64,1024,39818942,713647
64,1024,40038630,703684
64,1024,39774882,701494
64,1024,39973118,726070
64,1024,39845021,734523
64,1024,40121736,726933
64,1024,41195660,722626
64,1024,39755445,709782
64,1024,39728956,715268
64,1024,39687905,708898
64,1024,39695423,730086
64,1024,39831312,739649
64,1024,39858487,718825
64,1024,39802572,712278
64,1024,39883120,708541
64,1024,39889567,716929
64,1024,39946785,710666
