1000000,17268440,16269567
1000000,17727365,15638404
1000000,17866618,16849700
1000000,17847018,15541628
1000000,17641057,15422089
1000000,17830130,15813215
1000000,16989673,22926771
1000000,17095087,23117887
1000000,16943954,15374833
1000000,18289563,17369554
1000000,17593959,15726289
1000000,17660391,15899350
1000000,17688403,15800084
1000000,17266241,23605646
1000000,18013651,17013741
1000000,17900037,16860765
1000000,18000618,15497989
1000000,17607551,15781112
1000000,18493012,17136728
1000000,17757991,15616377
1000000,17194489,15980934
1000000,17499937,15658109
1000000,17206477,15224724
1000000,17133543,15545513
1000000,18396674,16920870
1000000,17601485,23125689
1000000,24996879,15436767
1000000,25507348,15443550
1000000,17865479,16557773
1000000,17178224,15240076
1000000,17471551,16306462
1000000,17529029,15462862
1000000,18013979,15850726
1000000,17585072,15872862
1000000,17416506,23229109
1000000,17227415,15489369
1000000,18264450,15882117
1000000,18205842,16377776
1000000,17792402,16035775
1000000,16917646,24478695
1000000,17793125,16010902
1000000,17815950,15840962
1000000,17741776,15715029
1000000,17539199,15531947
1000000,17595254,22902652
1000000,17443468,23189823
1000000,18432590,17137834
1000000,17015480,15398603
1000000,17702586,15579513
1000000,17483219,15702298
