10000000,35025200,39090598
10000000,40482056,37109467
10000000,34477618,37037116
10000000,34971164,37694049
10000000,34063536,36993753
10000000,35251298,38941837
10000000,34331730,36625014
10000000,36252588,46389308
10000000,34784372,36916239
10000000,34287218,37778241
10000000,34306926,37510958
10000000,34971654,37342459
10000000,35766252,38262369
10000000,34202849,36896466
10000000,34128451,37049182
10000000,34753218,37423309
10000000,35467438,37029544
10000000,33989595,36934891
10000000,34983382,38070480
10000000,34371800,37007988
10000000,34998080,37867001
10000000,34668037,37412301
10000000,34407043,36334530
10000000,34108233,47455543
10000000,36028005,38212206
10000000,36255282,39175204
10000000,35190134,36777144
10000000,34244111,36943084
10000000,36137765,39432965
10000000,33631328,37310351
10000000,34050510,36858106
10000000,34197130,47062458
10000000,34308936,37028646
10000000,34384374,36870586
10000000,34653647,40204307
10000000,34782879,36903497
10000000,34398155,38101787
10000000,34706877,38034315
10000000,34263650,37415635
10000000,33816849,45602725
10000000,33251040,44914457
10000000,34218808,36535744
10000000,34024070,36609865
10000000,33984150,44975833
10000000,35626085,37951737
10000000,36832977,49109271
10000000,34760154,37658923
10000000,36856793,38463255
10000000,34609670,37879335
10000000,35314785,39223816
