10,4449289,55227
10,4361173,54721
10,4481376,54208
10,4555135,57217
10,4495106,58491
10,4535685,56471
10,4863529,54879
10,4232632,55917
10,4547650,63500
10,4480494,56247
10,4470751,57106
10,4612301,54400
10,4444412,54759
10,4772501,53877
10,4765758,55465
10,4572989,53600
10,4795091,54946
10,4628961,57082
10,4523350,54273
10,4660224,56767
10,4613532,54183
10,4488954,54361
10,4617058,57630
10,4508648,56770
10,4783857,53650
10,4652327,59098
10,4481535,58406
10,4397229,56253
10,4692661,58205
10,4527389,57343
10,4523283,57097
10,4462372,56102
10,4680009,57608
10,4370758,58811
10,4432401,54404
10,4692960,52707
10,4575696,54071
10,4896134,57887
10,4796996,59747
10,4551831,58040
10,4632308,58257
10,4388584,54854
10,4214421,69242
10,4707261,56093
10,4573141,56039
10,4310464,57729
10,5223098,56491
10,4292806,57924
10,4551814,56358
10,4730978,52764
