100000000,141997692,183871065
100000000,139175587,174536621
100000000,139209010,181708756
100000000,138692683,180518315
100000000,148958274,177403275
100000000,136868523,182376681
100000000,139169434,194412783
100000000,139941392,183908075
100000000,139570336,178779026
100000000,141431038,195319631
100000000,139103410,173226185
100000000,138965730,176701490
100000000,147014975,189669944
100000000,144543715,186349693
100000000,142789628,180849495
100000000,135723496,174910417
100000000,138190665,178219007
100000000,146386921,178988473
100000000,146465104,177636142
100000000,136257257,177734696
100000000,137882281,174833843
100000000,135751512,178757338
100000000,136482143,175359017
100000000,137692757,184520828
100000000,138013679,175730627
100000000,139970382,191335467
100000000,134996451,175758220
100000000,139770463,182763415
100000000,134946478,173645679
100000000,137292776,178100253
100000000,142337840,174395914
100000000,140549253,173179110
100000000,139058526,178864789
100000000,135844283,184297060
100000000,136434440,177539655
100000000,136482570,176208015
100000000,136142390,177619561
100000000,142377183,185472957
100000000,139510431,180946167
100000000,142805485,181754730
100000000,140695989,183008935
100000000,145126501,199848650
100000000,136140625,184384328
100000000,146527644,184360597
100000000,135852988,188738326
100000000,137307302,183638829
100000000,142045436,188646013
100000000,142049618,189391531
100000000,137131334,177106316
100000000,139885250,178376207
