99999,10307383,12358987
99999,11306528,13747721
99999,11284084,13597945
99999,10309396,12366507
99999,11215428,13145250
99999,10376196,12429691
99999,10415324,12426772
99999,10318437,12453788
99999,10893057,13218533
99999,11244152,13516043
99999,10314269,12405665
99999,11275338,13568363
99999,11531951,13434612
99999,10922306,13161878
99999,10874874,13202073
99999,10927717,13180130
99999,10365371,12407413
99999,10878100,13123582
99999,10925412,13178841
99999,10448445,12435766
99999,11622030,14023586
99999,10957826,13159799
99999,10932203,13112726
99999,11376414,13590375
99999,11277401,13669620
99999,10955089,13179306
99999,11235193,13617210
99999,10925213,13094927
99999,10971428,13192100
99999,11262854,13561493
99999,10402975,12895981
99999,10342189,12445200
99999,11317866,13545912
99999,11042286,13259795
99999,10524015,12476455
99999,11620401,13985831
99999,10315941,12397948
99999,10925367,12541318
99999,11337482,13633264
99999,10961524,13146815
99999,10341540,12450058
99999,11279760,14015534
99999,10383451,12386053
99999,10929150,13136508
99999,11324793,13593780
99999,10491935,12572935
99999,10950358,13115759
99999,11419320,13538775
99999,10338632,12425705
99999,10515007,12388099
