16	0.00000404	0.00000008	31666968.00000000	640172.23071530
32	0.00000785	0.00000059	32758518.00000000	2567702.06195988
64	0.00001488	0.00000177	34771628.00000000	4431658.95917195
128	0.00003086	0.00000227	33301868.00000000	2544156.84148501
