128,2048,35567573,656150
128,2048,36525475,731688
128,2048,35984174,677018
128,2048,36583633,709109
128,2048,35951000,668970
128,2048,48089470,750925
128,2048,36528945,715116
128,2048,48483972,773797
128,2048,35478965,799805
128,2048,35474599,793666
128,2048,36820116,741199
128,2048,37846535,751946
128,2048,48287442,850903
128,2048,45785561,699328
128,2048,46002101,1031892
128,2048,37087348,734066
128,2048,36753146,715875
128,2048,46902405,736581
128,2048,46043689,705033
128,2048,37656308,749261
128,2048,34654092,745469
128,2048,45297810,788364
128,2048,36239523,717137
128,2048,52353065,1036371
128,2048,39071545,763861
128,2048,39996368,690415
128,2048,36106318,1124508
128,2048,36920213,698963
128,2048,39077472,666578
128,2048,35494066,762503
128,2048,37936338,713578
128,2048,37268803,767599
128,2048,36204934,705746
128,2048,36287449,692869
128,2048,42926250,691544
128,2048,49634120,731830
128,2048,37113008,733322
128,2048,36768799,741108
128,2048,36394162,731595
128,2048,47522796,958960
128,2048,36710400,738876
128,2048,36551374,765243
128,2048,37328075,727621
128,2048,36174021,672267
128,2048,37335536,707693
128,2048,47315894,1129082
128,2048,46265576,697682
128,2048,35887570,694319
128,2048,36160404,719478
128,2048,35265615,685519
