64,1024,33123540,644069
64,1024,38259323,945608
64,1024,41649488,887624
64,1024,36635943,982905
64,1024,33986995,667245
64,1024,33379854,650145
64,1024,33419851,647837
64,1024,35441951,663408
64,1024,42716504,686586
64,1024,35207356,678962
64,1024,34364726,653277
64,1024,32903619,636738
64,1024,33467089,685984
64,1024,33209598,658902
64,1024,33618410,655792
64,1024,41056531,950602
64,1024,32942814,642368
64,1024,42821355,712370
64,1024,48813439,929711
64,1024,33307536,640118
64,1024,37831981,659530
64,1024,34721642,674902
64,1024,33720690,646651
64,1024,44392896,888467
64,1024,33889486,665712
64,1024,33758581,663892
64,1024,49779310,912804
64,1024,42626794,664085
64,1024,34645377,646045
64,1024,43169265,628563
64,1024,34630638,668764
64,1024,42854610,738156
64,1024,34522195,701128
64,1024,40084952,660078
64,1024,41063637,949631
64,1024,37698312,626283
64,1024,40047301,942134
64,1024,34521691,639591
64,1024,46688299,915656
64,1024,36679507,631075
64,1024,33581251,614775
64,1024,32704895,631840
64,1024,36740992,908034
64,1024,34242007,659251
64,1024,33844872,654102
64,1024,34027593,642288
64,1024,34420163,678302
64,1024,40050752,726338
64,1024,33915156,652204
64,1024,33648158,630457
