16,1024,42486715,664071
16,1024,34972120,641476
16,1024,43101654,666262
16,1024,40506948,744499
16,1024,42785510,653150
16,1024,34322938,633085
16,1024,42786629,917428
16,1024,36763951,671744
16,1024,33933948,645083
16,1024,35144800,645768
16,1024,43037460,660593
16,1024,34867239,644794
16,1024,38393705,619973
16,1024,41031083,620854
16,1024,32945356,627744
16,1024,39708617,961122
16,1024,35065105,676931
16,1024,33289784,588919
16,1024,42355869,966769
16,1024,33547097,660763
16,1024,33866837,642087
16,1024,44020719,900872
16,1024,34283897,679390
16,1024,33578366,650463
16,1024,33558983,658776
16,1024,33482401,620745
16,1024,42897016,715703
16,1024,43323342,917542
16,1024,46714545,668941
16,1024,32418794,599003
16,1024,34011838,653015
16,1024,34073278,662714
16,1024,43941703,910138
16,1024,33237755,650907
16,1024,44865999,672479
16,1024,40084941,968607
16,1024,39351220,980493
16,1024,41725276,867158
16,1024,40141666,940803
16,1024,40925760,653754
16,1024,33650186,623395
16,1024,42972185,650219
16,1024,34124543,598692
16,1024,34382552,661356
16,1024,34591757,650859
16,1024,33180375,632479
16,1024,34261831,687981
16,1024,34605386,669435
16,1024,42483255,637138
16,1024,34537764,648194
