16	0.00000409	0.00000014	31326983.40000000	1081154.22832628
32	0.00000838	0.00000027	30576044.33333333	992694.22668530
64	0.00001660	0.00000071	30877439.33333333	1352885.54887593
128	0.00003230	0.00000003	31706392.00000000	27240.92489252
