100,5159541,80649
100,5060188,77250
100,5211764,80762
100,5347526,83559
100,5353325,84177
100,5206879,86498
100,5100914,119233
100,5046725,78025
100,5133803,95184
100,5071024,80634
100,5198102,77827
100,5095512,76509
100,5090147,77269
100,5227425,81557
100,5250969,80066
100,5056761,80282
100,5020070,78329
100,5044638,77127
100,5179752,81941
100,5016249,76966
100,5141649,80260
100,5143237,78629
100,5081839,78446
100,5081201,79782
100,5067272,75420
100,5035198,78825
100,5054299,77666
100,5006339,75894
100,5087316,78386
100,5217785,81238
100,5053900,79229
100,5062978,77572
100,5160946,79562
100,5025687,80298
100,5094508,79709
100,5002436,76960
100,5043062,76802
100,5005143,79358
100,5087408,76029
100,5312011,79545
100,5062133,78442
100,5256157,80104
100,5899134,91472
100,5306014,80375
100,5056984,79433
100,5010932,78431
100,5077367,78929
100,5419111,86922
100,5222981,79513
100,5267455,80764
