100000000,916565264,1052251731
100000000,931808933,1044688651
100000000,928739870,1055987061
100000000,888921773,1055765437
100000000,909289584,1050618232
100000000,921595885,1058007592
100000000,901906824,1025131517
100000000,907161618,1041358528
100000000,898678001,1049121334
100000000,936554876,1060665176
100000000,920989758,1045056157
100000000,910100544,1039045549
100000000,903178983,1038734324
100000000,955219967,1037655997
100000000,938035753,1033392869
100000000,951453995,1064363810
100000000,937127602,1027308428
100000000,933752566,1043098403
100000000,931264840,1028622980
100000000,924467556,1058733800
100000000,922904048,1074766112
100000000,920096858,1062421845
100000000,915204834,1069682752
100000000,915465227,1058252459
100000000,909476616,1065132198
100000000,930318061,1048068722
100000000,929068354,1062122418
100000000,948676567,1068020628
100000000,931732758,1072538158
100000000,922339151,1045389915
100000000,918528655,1067554333
100000000,925532401,1058960386
100000000,937365351,1058235500
100000000,929079895,1041965923
100000000,924396727,1042493926
100000000,934339551,1064065658
100000000,909696391,1036473339
100000000,908201635,1035529408
100000000,940833038,1047513215
100000000,910136576,1067510118
100000000,899529318,1014289737
100000000,938663886,1042729979
100000000,925168882,1048906521
100000000,935578359,1054242999
100000000,916890704,1042596678
100000000,929126136,1042101836
100000000,910426292,1063113042
100000000,933199101,1035855733
100000000,913992346,1040591978
100000000,931837491,1018550779
