1000,5207602,86858
1000,5193466,84709
1000,5674219,112417
1000,5188971,86701
1000,5170841,87718
1000,5304346,91310
1000,5316127,87863
1000,5248118,84761
1000,5198492,88002
1000,5157728,127882
1000,5226943,88449
1000,5142520,85261
1000,5064616,86059
1000,5019030,84777
1000,5845474,96191
1000,5300726,90904
1000,5236098,87235
1000,5123961,86552
1000,5079852,82973
1000,5027331,85504
1000,5111998,81811
1000,5058865,83980
1000,5054526,84653
1000,5151296,89465
1000,5243617,86184
1000,5033547,85419
1000,5014970,85405
1000,5099776,86857
1000,5129525,83906
1000,5940943,114384
1000,5078586,84593
1000,5570119,104701
1000,5089243,84511
1000,5191958,88481
1000,5204686,87920
1000,5108798,85808
1000,5028991,86499
1000,5302098,86961
1000,5185475,88172
1000,5064817,85489
1000,5064995,89057
1000,5155616,86106
1000,5169401,84096
1000,5219084,90453
1000,5266209,88050
1000,5059624,84668
1000,5198945,89058
1000,5099254,86199
1000,5225532,87351
1000,5276501,87789
