10000000,96140066,80152540
10000000,100082910,86052197
10000000,97955101,79871810
10000000,96715730,83954998
10000000,93707788,78941023
10000000,94991694,87138460
10000000,91297906,78763238
10000000,96601239,83392191
10000000,96952840,81622957
10000000,96837515,84115874
10000000,99751964,86418765
10000000,97524224,81231127
10000000,96853320,79439880
10000000,102309493,84497087
10000000,97062248,82298153
10000000,99782896,85562651
10000000,97023776,85546947
10000000,102604522,86411918
10000000,102501217,84044767
10000000,97940143,83446044
10000000,92385636,78742671
10000000,96259512,83254813
10000000,96353612,83574910
10000000,99033686,83539027
10000000,102945354,89006151
10000000,98128884,85122525
10000000,97387977,85300714
10000000,99394368,86622470
10000000,91169476,81379945
10000000,96034548,84026630
10000000,97573670,85363427
10000000,96866435,83312328
10000000,99248923,84987548
10000000,100616381,86120155
10000000,99756013,83783562
10000000,96318416,83263480
10000000,98936889,82701234
10000000,100201916,84974601
10000000,100510243,86165962
10000000,97196702,85864453
10000000,96497660,83252202
10000000,102950975,87633345
10000000,96832144,83381203
10000000,91021204,79585175
10000000,99437392,87456583
10000000,98427837,81487952
10000000,96546845,83758880
10000000,96416726,84003247
10000000,99087235,86001110
10000000,99388519,87763465
