256,3000,71456293,2146931
256,3000,72516623,2176897
256,3000,76136374,2121586
256,3000,77195426,2125940
256,3000,74961830,2159170
256,3000,73540023,2330826
256,3000,71252933,2001610
256,3000,71013543,2018466
256,3000,74749518,2113883
256,3000,77172739,2113019
256,3000,74277087,2230562
256,3000,75170660,2142260
256,3000,77329884,2197474
256,3000,76691449,2189845
256,3000,73282751,2227817
256,3000,70826874,1996510
256,3000,77070656,2192586
256,3000,78439815,2127567
256,3000,78106296,2162037
256,3000,77092623,2193084
256,3000,70859638,1996606
256,3000,76170703,2107718
256,3000,71600300,2075375
256,3000,78699772,2176219
256,3000,76859615,2159961
256,3000,71304409,2203718
256,3000,71634053,1991805
256,3000,77185743,2199996
256,3000,74972673,2130031
256,3000,75691243,2166282
256,3000,75575775,2173715
256,3000,91058209,2161673
256,3000,74954661,2015556
256,3000,77178849,2257195
256,3000,70639651,2013433
256,3000,71146666,2147189
256,3000,73948475,2146731
256,3000,71402825,1999364
256,3000,70913661,2006802
256,3000,71019239,2004501
256,3000,73155271,2235547
256,3000,74610281,2116913
256,3000,71849532,1991359
256,3000,71118465,1992628
256,3000,73865665,2013347
256,3000,75812276,2122616
256,3000,78294138,2191934
256,3000,77234374,2360659
256,3000,75974382,2209296
256,3000,71963000,2026776
