128,2048,50188600,1725551
128,2048,48893473,1668805
128,2048,51476263,1784467
128,2048,52738269,2007001
128,2048,53491392,1863648
128,2048,50625399,1777397
128,2048,50608287,1798279
128,2048,50405551,1694441
128,2048,50596549,1778015
128,2048,50361829,1671759
128,2048,50468543,1802747
128,2048,47596402,1655222
128,2048,47615937,1649620
128,2048,51877125,1812794
128,2048,50703233,1755405
128,2048,50808120,2295995
128,2048,50428774,1745551
128,2048,52186320,1788311
128,2048,51405351,1837820
128,2048,47976286,1661173
128,2048,50849920,1772315
128,2048,47919962,1655013
128,2048,50307696,1767791
128,2048,48654122,1836027
128,2048,51790182,1790290
128,2048,51769941,1839958
128,2048,51684774,1756299
128,2048,50321067,1695188
128,2048,47484308,1641069
128,2048,48969702,1674876
128,2048,52645163,1891092
128,2048,47999066,1664225
128,2048,48741038,1684386
128,2048,47755151,1662551
128,2048,50602694,1769210
128,2048,50476188,1764534
128,2048,50436447,1724939
128,2048,50762684,1752741
128,2048,51089783,1739027
128,2048,47756436,1659993
128,2048,50490422,1746908
128,2048,51134854,1846249
128,2048,51916779,1806968
128,2048,50380426,1653236
128,2048,48597963,1781719
128,2048,51748748,1800730
128,2048,51832601,1800192
128,2048,50154355,1760415
128,2048,47977967,1731851
128,2048,50210542,1743797
