64,1024,39083292,1488284
64,1024,37168113,1455957
64,1024,38805591,1474291
64,1024,40188784,1498164
64,1024,37187986,1435425
64,1024,40619192,1557972
64,1024,37099186,1413859
64,1024,37173526,1471279
64,1024,37114188,1434657
64,1024,39181395,1494874
64,1024,40328516,1550590
64,1024,37504826,1463349
64,1024,37232516,1445666
64,1024,37002899,1411204
64,1024,39633264,1551498
64,1024,41129257,1587167
64,1024,39789227,1515454
64,1024,40385278,1536808
64,1024,40650629,1541571
64,1024,42774038,1603693
64,1024,37733465,1445504
64,1024,37108174,1416403
64,1024,41489317,1536812
64,1024,39158064,1598460
64,1024,40801240,1542195
64,1024,37076379,1411297
64,1024,39443002,1516923
64,1024,36911611,1423408
64,1024,37135700,1419320
64,1024,39065313,1500028
64,1024,37072011,1437431
64,1024,42347174,1589982
64,1024,37114319,1423357
64,1024,39452198,1713940
64,1024,39227318,1527605
64,1024,40404759,1535119
64,1024,37798533,1496217
64,1024,39385023,1488546
64,1024,39157786,1509782
64,1024,43151483,1498974
64,1024,41485737,1545475
64,1024,37667450,1445704
64,1024,39360030,1426955
64,1024,37049007,1477792
64,1024,37931875,1425447
64,1024,40585296,1619227
64,1024,41453681,1600621
64,1024,40558108,1545232
64,1024,37990740,1414413
64,1024,41543667,1598334
