128	0.00002052	0.00000088	49962918.33333334	2117927.12526195
16	0.00000248	0.00000003	51542458.00000000	521932.29423365
32	0.00000509	0.00000003	50296992.00000000	318677.59989682
64	0.00001026	0.00000041	49955926.00000000	1958213.93635961
