16	0.00007130	0.00000211	1796390.33333333	54067.06720670
32	0.00014646	0.00000007	1747862.00000000	852.09213117
64	0.00029179	0.00001577	1758026.00000000	92800.54027321
128	0.00058960	0.00002464	1738792.33333333	72365.27682759
